,subjectID,valence,arousal,dominance,zEMG,tEMG,GSR,Respiration belt,Plethysmograph,Temperature
28,01,pos,high,strong,9.449460931391888,153.34763641910777,13990.915561595713,-391.9681187478328,-191.748474811511,0.008156393490309284
29,01,pos,high,strong,49.76662973902518,-10.023969263408631,16704.03440586153,-1019.3126084451842,8463.04252331907,0.022045848431277458
30,01,pos,high,strong,-6.733510003635655,-31.28679967380697,17089.742438898742,-138.01543586155,-12627.292530356985,0.02179944781898629
31,01,pos,high,strong,-125.09630515694637,13.227185225964583,5518.612231419615,-573.4625905595467,16336.847525304996,-0.05357681836464436
32,01,pos,high,strong,-107.953801334699,-188.84212223559342,48919.20936946036,2064.944736710831,32946.92494715418,-0.025126414112009755
33,01,pos,high,strong,-34.86923120538346,221.52999198920404,-7701.626873925751,1721.1355032769034,-9477.713079883963,-0.09483335810767773
34,01,pos,high,strong,-6.2963324569869465,89.92519656417721,-6651.952575172778,909.8797633094501,-3009.6048948874773,-0.015281798208802683
35,01,pos,high,strong,-103.02456859618654,-238.2175696616856,7170.606515387706,-377.4335047621696,-704.9791872847122,0.0318091161704156
36,01,pos,high,strong,-67.94955435090976,-60.48453063195477,6990.450110249086,-28.62895798261555,2979.909623446353,0.05716754615843062
37,01,pos,high,strong,11.249510308722279,-5.188277088700513,28173.38064025013,-579.3664153712446,16599.51268752372,0.00662875929733536
38,01,pos,high,strong,149.95464991201104,23.230549833768077,8532.336475246926,-1446.7842461959171,-8060.446885790966,-0.010110237499172269
39,01,pos,high,strong,125.06388489196166,-241.18886795996588,-1756.4177217777117,317.4265200608019,816.5604744220269,0.09865138953636436
40,02,pos,low,strong,-66.0116432801215,17.156563196075822,69.74186395047072,-650.437623490485,5905.73523055541,-0.05103890445983294
41,02,pos,low,strong,-62.182068262891704,126.71474912206847,959.544264355373,-1058.8876221262599,-3574.4281798460006,-0.12166361943223762
42,02,pos,low,strong,9.426201735826861,142.43935656869422,240.13871014958198,-1083.916992885853,4380.256257463491,-0.04791468854480154
43,02,pos,low,strong,11.915377444053105,-13.703246939282003,269.3102589547405,-1765.5698287257253,6792.1731151038775,-0.025184697095209083
44,02,pos,low,strong,-4.401037409911744,156.97536564112735,-2206.8761450631446,-825.802692720252,225.97166253444306,0.13004880463379279
45,02,pos,low,strong,-57.171215201532775,-2.929414695072785,-728.0420053737619,-2389.7334858515683,-61.17070788200585,0.09377533595216674
46,02,pos,low,strong,-131.56812789606056,48.61566382876574,-565.6976071641424,-1307.173230290127,1071.7017753240311,0.013502555137155356
47,02,pos,low,strong,-8.241277089816535,405.56455242342264,1874.1193939062937,-2418.0343543179197,-1651.1347048966065,-0.07314564000755193
48,02,pos,low,strong,-80.6841305849862,32.72801337361642,-1137.7822034609303,-821.1310201145758,11808.021058399652,0.025470779738561003
49,02,pos,low,strong,3.6316509657620295,62.365619046073405,927.7677997186681,-967.688102984756,9802.768726308577,-0.04913292690105202
50,02,pos,low,strong,-67.63778347351806,-137.89111813490402,-656.0502091866325,-1921.357041645481,8273.224558735079,0.0226285542573836
51,02,pos,low,strong,-109.32970560046299,43.700513715531955,985.0041294850972,604.0058245190597,3626.2733662217984,0.04643504480827469
52,02,pos,low,strong,97.56120753531836,2.47213627413469,1121.9533617595941,-1334.5453624077966,5821.472270735572,-0.02317071000810591
53,02,pos,low,strong,-6.611567799501028,29.75541299446072,-653.3059759659357,-4305.128624450639,-2086.9573643457084,0.02462245231644586
54,02,pos,low,strong,-75.41832930294682,28.515095655795168,258.87255382761685,-475.12614496634313,5813.265831186056,-0.05207894569500935
55,02,pos,low,strong,-20.145714728908615,-38.47621626306134,566.1423867037843,-2888.8755137121716,17167.585076356085,-0.10239290904831772
56,02,pos,low,strong,79.87918105540378,118.96853405144637,2530.4088717783193,486.1985838946745,37.737257652536044,-0.055574064595037956
57,02,pos,low,strong,177.44814682306836,-1385.8102610181224,520.7765949574765,-5506.117271367015,4742.084481650259,-0.06867198702080021
58,02,pos,low,strong,-99.05159804154675,34.82589051165944,-1087.7170671357394,-1820.1078332669642,1013.02226909467,0.08530892659326858
59,02,pos,low,strong,21.17842378916013,209.2054511147591,-236.77569169830844,-269.6780111276334,11378.082934171893,0.041890088171717355
60,02,pos,low,strong,187.92019468561097,-79.91191521498178,-579.4354827356652,42.59755428912597,4124.5062491213175,-0.02886334538929061
61,02,pos,low,strong,-79.67252996163982,42.085204820258355,369.9116954990326,-5357.7206620408615,5183.586594046718,-0.03985588804977474
62,02,pos,low,strong,-86.68291042326081,186.35036561701466,143.3715535572493,-6216.936754858141,1467.868110810961,-0.15809829636510134
63,02,pos,low,strong,-108.52494983301577,261.7797316059304,-47.94658529452915,-326.1814060726101,4165.973739596261,0.03666260059929911
64,02,pos,low,strong,155.06638711855993,-787.612476982672,201.98044434318507,-1466.0490760504465,16171.610914626226,-0.06695511914166326
65,02,pos,low,strong,-17.322198740665016,107.18287254463013,-103.69369163212497,-527.4785989204412,4091.910822476256,-0.018605168317751726
66,02,pos,low,strong,-89.85965074041475,76.1682775390431,3546.1170109101154,-1761.2671333026992,2069.553223980933,-0.10364710924541404
67,02,pos,low,strong,-115.73581588038743,132.84801919434435,-772.9509160421951,749.3469536898216,4453.483102531892,0.0622056760382082
68,02,pos,low,strong,-88.53457413375669,37.7690003079093,1745.020342010968,5380.3553277142155,1717.1712576612683,-0.09498774601021108
69,02,pos,low,strong,-130.26525641966256,5.934129195197134,1591.0873437185683,-1002.6080068394832,566.8953606884256,-0.0441262946333335
70,02,pos,low,strong,27.018810908090103,208.92839464503416,3660.506881619187,-4449.688601945821,-4079.9392734022604,-0.18562733345683072
71,02,pos,low,strong,-42.26305512423124,166.01908497971738,1046.3633849491366,-286.06200630695906,1444.520399140637,-0.002248235077344677
72,02,pos,low,strong,-59.83166880518166,119.36941996744437,1522.7100628184849,-941.7414472135775,5589.799599514269,-0.03867708371191453
73,02,pos,low,strong,4.083984579366909,56.228659744505855,99.94426982406773,-885.1382841928528,3812.9804016438634,-0.05800458900292954
74,02,pos,low,strong,-53.2838060899381,177.44986742994996,1510.3927451526895,80.56934982610933,-1000.4702893510255,0.005138699027647838
75,02,pos,low,strong,80.40338876126299,61.28770530118185,-527.336355602375,-1388.6905260335636,19439.945414436694,0.01731327019104239
76,02,pos,low,strong,-75.21111629919845,157.5768960276601,1205.6548734983478,-2486.339113245359,7988.838961525327,-0.06229421657037067
77,02,pos,low,strong,14.648902588868662,176.49085770022043,1389.0323330247586,296.28693393521513,2508.2274171205554,0.005720536809456784
78,02,pos,low,strong,23.777609834961744,-29.55068789531273,-2167.6538148460013,-1033.8226766551381,15847.722668922552,0.11815994409437909
79,02,pos,low,strong,9.504745117581518,92.85051512964641,292.3737853085583,-1601.2330865575636,-1.5242208687109051,-0.009327757447382337
80,03,pos,high,strong,53.18245304053758,441.4317589053324,-1297.2003180626239,-10.006840698801646,-1470.2150222188654,0.04347650137306606
81,03,pos,high,strong,-106.372753443821,397.9530019725123,817.4241299782159,-34.557394448893085,6243.475339751554,-0.09572000349118996
82,03,pos,high,strong,-1.1837698240801837,266.0262592877036,16574.333887556517,-3264.413320401762,2470.7178268285397,-0.022701593996031683
83,03,pos,high,strong,-61.43054280390059,354.7381256905047,21388.731900277933,-2200.648707659267,5298.325130965917,0.15376229042375417
84,03,pos,high,strong,-20.619660560779494,-242.01580948131468,8005.93352959211,-3359.346676734944,239.73784801762366,-0.02091925076584127
85,03,pos,high,strong,-90.49268683503229,311.9459761819696,6010.700979487688,179.52000946910104,-1682.8530067053246,0.03641074370778818
86,03,pos,high,strong,-37.598311449193126,123.7518988488924,16415.900918387328,-13133.154940214861,9040.333805407145,-0.07483944270605448
87,03,pos,high,strong,34.01772840745746,198.95901202427723,857.4624926741582,10.532551998245369,7087.989975255167,0.012388110093478056
88,03,pos,high,strong,2.1426012927701725,-148.34856408995833,-1802.8186981714698,-4634.817844291963,-91.74552615260201,-0.07965237705912535
89,03,pos,high,strong,6.235712064295299,169.05484015910622,14686.077095358007,235.04937037538642,5376.20577541262,0.018165565816229627
90,03,pos,high,strong,35.650758779153776,29.140175881014,15443.925010441126,-3255.5681025254535,-1132.8121150255888,-0.025363142229064092
91,03,pos,high,strong,-43.02552426335271,122.23664867251048,10811.22375767317,-8947.65610928973,-669.6312864708748,0.07757539474751776
92,03,pos,high,strong,-158.6868463887214,516.1103279804493,5545.532623131726,-3610.1342644031147,-236.44902345535286,-0.04178183063037204
93,03,pos,high,strong,-10.645557896664164,829.8230070921884,7251.636920066442,-2300.1726704344455,27.36694883094109,-0.24035939495339187
94,03,pos,high,strong,140.05280886411822,380.6963645565844,11826.07489493252,389.8071565637262,5310.031350685186,-0.08559389317963101
95,03,pos,high,strong,-596.3473255250891,976.1056376544827,10053.78350625457,-374.4146378825115,4336.344309804621,-0.15058301569054738
96,03,pos,high,strong,38.53319005413394,471.1956509267873,21777.457801427634,-2243.8118068482986,8096.6392145329455,-0.0804587903358773
97,03,pos,high,strong,102.21642586819846,431.02218767580035,-3571.3320567055976,-770.1279870301815,-2708.530977402309,-0.10434080075240967
98,03,pos,high,strong,-0.8811212637681798,-84.11771024011216,4670.4891484320615,-824.2285931360232,-136.48791472894086,-0.009190234408221228
99,03,pos,high,strong,-47.429014700694644,401.3910226536543,7521.137266512072,-1148.0486173185134,8328.397079364955,-0.06167641694801164
100,03,pos,high,strong,75.26489689175718,1023.1103328577135,10497.247995123327,102.0127005811381,21184.868172898765,-0.06143088438012982
101,03,pos,high,strong,-129.7464430490409,-340.549500958841,7225.055169338713,413.793901521983,-8705.99005727121,-0.04531328338979697
102,03,pos,high,strong,41.550921488292175,93.6841220652687,13957.238857630666,99.11081172201814,-9290.096888765584,-0.15672145389065975
103,03,pos,high,strong,-60.78764809642338,244.71450396158255,14662.69421997581,-1049.2852131884674,-474.95595398040683,-0.05401307269468049
104,03,pos,high,strong,-12.026879749093919,-246.8061884647261,6790.630394875142,6846.003630230703,3598.474757653297,0.011852154660404136
105,03,pos,high,strong,-4.2689847025222045,63.9726465516471,6162.952587077013,-619.7776130229632,12486.96509036263,-0.0016536246418891194
106,03,pos,high,strong,88.94536516528915,93.53330931691683,12421.368054080329,-2737.9694650433216,14446.763694475394,0.024831899037308185
107,03,pos,high,strong,-11.986131591476012,182.9770614581677,18864.696345857417,-2471.4499418478845,-467.3119012512328,-0.13330620336554627
108,03,pos,high,strong,-16.586119991685205,279.6760124022166,4863.068184729742,-1127.160255307024,-1370.3320227730062,0.05257980733189401
109,03,pos,high,strong,257.8305124026044,-85.84790452578702,13713.511671747854,-4033.6296298940733,-18.474116409388703,0.27765678404484845
110,03,pos,high,strong,2.0669953436470005,251.72145483517923,1868.3802697891822,529.4562970892543,-1587.0654766560613,-0.07916366804413798
111,03,pos,high,strong,66.17360122119328,-181.05649596545678,394.73181350055296,-166.66447146708748,-6409.237401854417,0.007948806864632145
112,03,pos,high,strong,-48.472357421917444,277.984047367571,19676.006812239495,-297.0366845342618,10511.400763733054,-0.11397758201730333
113,03,pos,high,strong,-129.703094604807,365.1673095140075,13957.68903802398,-4990.147420867422,-3855.9462582101164,-0.029107017862069946
114,03,pos,high,strong,-113.89415804194209,126.282985286912,9981.203012357935,-1417.3453628742352,-355.44342627055437,0.03105019732480165
115,03,pos,high,strong,36.49590230682642,318.7388703764421,6828.706551676322,282.58529134575423,11710.126878667552,0.02744322469946183
116,03,pos,high,strong,-49.63693317808388,75.55727993907823,2128.4679043011097,-1255.5625904415515,-6759.606691827333,-0.06448788885472724
117,03,pos,high,strong,-7.7719350441729675,174.38455966379405,13167.390754866443,-1475.5969332229358,-3267.776472577903,-0.02029859899709179
118,03,pos,high,strong,139.7157055373149,159.29226751706878,11393.890558522442,-800.7391849636169,5684.554512764035,0.06594384737923245
119,03,pos,high,strong,-29.24303639901855,25.260381617607372,19011.185040451084,-84.05323785823353,32687.039869826665,0.0038314241139257555
120,04,pos,high,strong,-768.3913753454923,139.9773889265696,1332.8099908220192,-1285.2500472123654,3737.062782683317,-0.12594704668242718
121,04,pos,high,strong,-461.662709556908,-36.620708313837085,-205.09524981729658,1006.7148824663374,3536.63436865227,0.09480161248280565
122,04,pos,high,strong,-733.6422533551893,-142.1787698726214,-1258.9908196840954,-41.42391046936748,8066.906099448117,0.18431274216866803
123,04,pos,high,strong,-162.3067166222563,223.51340226284492,1914.9811320425551,959.5422110731407,6889.247692338091,-0.1224433713444391
124,04,pos,high,strong,40.618321524676446,-150.1556121522602,3367.4033582205484,-766.5218002721983,-46.88694245261713,-0.1586239592714797
125,04,pos,high,strong,-117.64857663788092,-42.16510453621009,471.60213570361844,-2259.0294359099234,7392.392074692078,-0.07314315988069701
126,04,pos,high,strong,-155.79132455012214,-35.04354341430181,2199.862463757066,-4861.008479951088,-1629.5024304578446,-0.12180461464917604
127,04,pos,high,strong,-548.8547491239617,-268.8407537151964,1568.6185949888081,-279.84834048781676,6475.69029524963,-0.06694061039918399
128,04,pos,high,strong,-464.2774236925313,-166.82685955982384,1550.5764253867615,-904.8417486848131,-499.19047845980936,0.1723071916566975
129,04,pos,high,strong,-164.34856552794386,75.84497006969845,-660.5267566893491,-461.1555102831421,2085.5745273298317,-0.043751795464375715
130,04,pos,high,strong,-428.34103253566616,-252.52956268601505,472.82852489330924,-86.96536510388276,6137.697874912251,0.045160259557566244
131,04,pos,high,strong,-83.7114028621238,-565.7524539812523,6572.974745550207,440.08993738317275,17491.14689792658,-0.2768157729970846
132,04,pos,high,strong,-500.6041756109804,10.127608704880474,391.268013762116,-240.09877433320855,2692.981962726808,-0.08689310768076905
133,04,pos,high,strong,-551.050177699882,-174.53460511448765,-89.02085129806652,-1351.9959168764194,6662.026826262394,0.015132866585696188
134,04,pos,high,strong,-527.5891827936598,506.7260253487925,1078.83051424607,-3689.1350174871486,5157.994421280746,-0.11266373476717136
135,04,pos,high,strong,-2256.5849146026017,92.26913212030934,2235.0898910858336,-274.91342277116,2303.055892712097,0.05833109771558069
136,04,pos,high,strong,-257.2336671822893,746.6807027258621,2361.681500913527,-894.975842745276,6993.624639611141,-0.11750779471360528
137,04,pos,high,strong,-617.8332574268654,29.087732246523032,8410.340002269106,-383.6575407258373,-9032.889990965496,-0.00625984041426719
138,04,pos,high,strong,-105.8970908806685,293.14629148699527,2749.7789607002283,-2343.215311636788,12227.14135001286,-0.11989119670963205
139,04,pos,high,strong,-769.6832798905795,-257.0391378417891,966.3946202010583,762.503101875409,5928.789275550598,-0.03225814315432737
140,04,pos,high,strong,-456.40902615304014,63.57698446030365,2695.429612781956,2499.200444732413,3682.1682463226516,-0.21462014147287678
141,04,pos,high,strong,2285.352195431829,276.8983443885625,-3350.3465600470713,-648.2598040088586,8495.063271528283,-0.04639697485963095
142,04,pos,high,strong,-297.43278840292646,191.73659388387006,1066.0798552228885,-355.6533917015041,-1626.2899592312058,-0.04620340095142528
143,04,pos,high,strong,-694.2869890824832,155.72647626968552,1333.8490576710346,3314.8524206866305,1849.8389019707408,-0.12969141834043427
144,04,pos,high,strong,-1213.510371671469,303.51050302230897,1664.656663699458,-1125.270567733433,7722.438480298491,-0.12446938704748053
145,04,pos,high,strong,-704.4155084691948,282.6583396359212,-1394.1544757879733,703.6089817161716,2606.1474516299527,-0.1388485430538009
146,04,pos,high,strong,-876.1456405287786,-629.8535105138892,1605.4881592575953,-2378.4960585440394,7963.691890559027,-0.03940549699626803
147,04,pos,high,strong,-1117.7304418466251,85.67157331639423,-995.5075207590479,-3011.9017039561177,4190.427454459949,0.004673551218750703
148,04,pos,high,strong,-539.2403424406746,106.13716205124743,-895.1396795694156,1114.112106208591,4541.033009869294,-0.04154559853880996
149,04,pos,high,strong,-990.3232143105695,-44.859106099810184,1976.0607450249358,-2504.4740158726345,7510.1267988454565,-0.04688456781736407
150,04,pos,high,strong,-588.0824598438109,-70.77827478756865,-877.6172859214072,-1900.0210738142903,7338.581380287028,0.009644593664995637
151,04,pos,high,strong,-1001.9492352705616,38.65180730146675,1570.7028234567385,1572.7201106583382,9045.84408212976,-0.049055546940296936
152,04,pos,high,strong,-645.124017237336,30.663304422072077,1272.7625952720664,-2025.767768394124,7938.068595180508,-0.0075622790802117885
153,04,pos,high,strong,-300.94511682737203,11.240849145420338,594.834269709589,511.2444476792851,419.07427374251625,-0.07900369985634235
154,04,pos,high,strong,-856.0821041571899,127.42491413550854,-336.6280054737712,882.4445732722063,4655.421508221639,-0.006430721160584226
155,04,pos,high,strong,-971.0849918594078,295.3693815323057,450.7221952124565,702.5325599390113,3662.975585081516,0.0014966326062198507
156,04,pos,high,strong,-770.5571505787691,-52.926284119030704,-1400.5780559688676,-142.85251537254288,8489.956075023498,0.08351294266482642
157,04,pos,high,strong,-531.4839664886051,504.55853725927074,396.7382203247228,-928.7568675662434,4359.373771568784,-0.008270727342461112
158,04,pos,high,strong,-542.5525301759453,-85.39274198635597,1281.7248258563718,-1201.9562829322906,7622.165116099079,-0.06541917652380377
159,04,pos,high,strong,-398.00616252641436,27.80650399014676,-165.15165865700865,-4131.502933826857,7504.8087678329375,0.13913388165904306
160,05,pos,low,weak,251.81804521354374,17.871483129978742,13209.09479644552,4.196936224632967,366.83624007007376,0.18909777509367406
161,05,pos,low,weak,-22.429316660251068,129.23286125364535,6466.54368703003,1094.2846766371251,1382.3137442184182,0.09298640757040605
162,05,pos,low,weak,104.99612063281752,-184.12995336312497,54390.39562918627,73.77332831229079,19173.413418979275,-0.01129214199540606
163,05,pos,low,weak,44.249232319669645,-57.94549995028136,27217.903347004696,1735.0972907851105,1888.3717238385925,0.011941191217737127
164,05,pos,low,weak,-31.428664491042653,-181.89009127537253,-18234.634236933623,-161.63852821756305,-506.0261909594625,-0.15529203272461153
165,05,pos,low,weak,-35.14624117223385,-401.0615302999093,-30604.83169997212,352.1823849701987,19174.242225051254,-0.18667915529510523
166,05,pos,low,weak,-2.428741327073872,32.99371538755973,27358.708868885555,460.9218681369853,-2281.9236387689493,0.10304245429566278
167,05,pos,low,weak,85.40407706585302,-586.5886668762739,-2207.346139911702,670.872303304082,3481.6252720133925,-0.15949249972836446
168,05,pos,low,weak,114.86048810163791,-472.0840886452834,-40544.42805268635,3108.8117121430473,19792.682929357677,-0.027730299393808434
169,05,pos,low,weak,26.01716577850791,172.1245695751425,16783.968018104773,-337.31880566346564,-4570.691406463906,-0.08758779123857162
170,05,pos,low,weak,90.42828420721092,-153.08890596352003,-6794.184878070385,428.41359642078726,1231.1900878987701,0.27948314952853587
171,05,pos,low,weak,147.4294964676884,-431.58097803093193,30033.427970851535,659.0684010387358,3732.2586986272363,-0.1513874448657109
172,05,pos,low,weak,-56.8478534789008,-608.1304642500185,41839.90372320475,-75.39853457255184,4893.077834735909,0.09843574249837474
173,05,pos,low,weak,-117.06910024716973,-312.30246733869956,26272.699637295365,-51.25369916366428,11284.51219394601,-0.03282373610430637
174,05,pos,low,weak,48.28372232279159,-576.0353009595439,-1955.2175917666923,115.01379650521572,-27895.304164338162,-0.007060053373484264
175,05,pos,low,weak,-54.82881811605261,436.6311454108462,11024.223067604013,1067.280010357785,5837.1139266508635,0.014154704517861
176,05,pos,low,weak,135.82504509850142,-257.86231262909604,2972.0468740357096,112.80039456216215,5070.444695592886,0.11176307666646719
177,05,pos,low,weak,41.955729148015756,243.88407084816157,4503.821978957673,1541.1703565163825,6989.013406763341,0.06220505600665808
178,05,pos,low,weak,40.9158780187838,-61.169370946504664,3412.7392438665474,540.2264556050653,1057.9531492915569,0.36622025722436324
179,05,pos,low,weak,7.33250985784658,-133.02029690183963,23688.862572046404,1349.1203757796327,-9141.627070941773,0.14029792924158457
180,05,pos,low,weak,14.065345569549617,-175.72268033126045,13037.515719338395,-218.3767317564715,-873.8564170376194,-0.042495611165770615
181,05,pos,low,weak,-107.68405356923785,388.5609566096608,51744.20359327168,198.4573117175319,15529.02106110061,0.11304021803776314
182,05,pos,low,weak,-37.625786906869216,112.52948034895293,28069.288361345796,17.042855879169753,4457.593951585226,0.11135844395508167
183,05,pos,low,weak,31.154274186984093,-114.58572964985503,56099.248220683934,-183.52816333525865,19849.77657499148,0.08953568294273254
184,05,pos,low,weak,43.64553567347942,-113.02349605333606,10193.70599407689,1373.2904390063015,3706.4902047565038,0.4950430111015378
185,05,pos,low,weak,44.46946613271263,-3.754616233202436,16761.640214756455,165.7733365809158,7.4467208334540445,0.1441560147202534
186,05,pos,low,weak,48.15148360381561,88.65670622444694,3760.1281720350703,1380.2862059352053,-7667.873516662048,0.0317349603747557
187,05,pos,low,weak,-85.46337600142904,-107.12190338025833,37806.08578644177,-296.795849940603,9194.208240500337,0.24736314944523088
188,05,pos,low,weak,29.68010543889475,-339.2685207179246,43433.54261961106,-394.01150999942405,10305.777961442112,0.06804947515701738
189,05,pos,low,weak,-22.864459705398705,-182.6967691624028,10633.711776185293,341.9246611784979,3192.1081372672334,-0.024280690823069214
190,05,pos,low,weak,44.97075566405691,203.91487541802118,-13774.554262510741,521.650655199944,3850.842815794811,-0.09447969200505102
191,05,pos,low,weak,62.54141547219346,-666.3730362890797,28870.837583320405,492.04599294998053,7648.120042896101,0.005086740367986153
192,05,pos,low,weak,39.50458117833584,-246.11226458577752,16554.34017639362,-388.3535459684904,5408.6959664532305,0.18821881810373062
193,05,pos,low,weak,16.144916069787623,97.47661490260303,152.94262419135535,-6.759602000181794,9280.739639148478,-0.1676539774789572
194,05,pos,low,weak,90.63912443648536,417.0827021787515,-11606.69923834315,-1942.1743472400287,14305.873443811888,-0.17997537215761356
195,05,pos,low,weak,-216.1969397773758,-86.68637876384936,23535.083980395633,337.03181307627364,10016.892543071604,0.055810296686579636
196,05,pos,low,weak,93.98317827731525,-287.489540406439,29067.492816271817,-713.6280720513604,4396.382312018183,-0.037000021870433615
197,05,pos,low,weak,-57.27094840016756,19.032509165505257,40422.96507645691,-741.4988314102111,5925.654974154306,0.1481968855549193
198,05,pos,low,weak,16.580245126528247,-251.591029729,47663.45500556905,-638.5554917375534,24253.562859663165,-0.07990497798874269
199,05,pos,low,weak,204.01564330588369,-264.1287592285085,9708.500712312938,151.7657127239798,3506.716758235804,-0.09425759663696594
200,06,pos,low,strong,-54.22424954046555,-19.380687930697857,-3074.3994299648098,-350.92230390296714,-777.4814325383682,-0.24096901015692704
201,06,pos,low,strong,-92.73681168746631,73.6277587647802,11983.862838261246,-73.56432107206236,2189.262841387195,-0.07495613267895201
202,06,pos,low,strong,-16.23820474272162,124.27111136921516,14178.077544615002,-4084.274114068833,-628.6816181414567,-0.03721070865465993
203,06,pos,low,strong,50.878199950951995,34.31640097070061,16005.832820999152,-529.1972488636151,-2336.786628668255,0.09625409882921808
204,06,pos,low,strong,-62.467394496498066,-93.56535368355247,1320.175925335748,-511.5248562326658,-2205.534639382513,0.011585665019852767
205,06,pos,low,strong,-68.8500866959286,37.539117145138626,6522.362175391172,-1122.6562914998558,-3841.031745202429,-0.035221274823807075
206,06,pos,low,strong,69.53066812102144,-19.903097524727848,-47026.25531079274,244.21387709651742,-3395.000323877977,0.024750798885853676
207,06,pos,low,strong,62.46033380801294,13.520343321410127,24253.33710312157,-4783.537172050622,-1694.6001581095957,-0.08675930483200599
208,06,pos,low,strong,57.756496703427985,312.7054730114985,1590.543498567066,-846.5882600921453,-2786.9823039960265,-0.13002685550975737
209,06,pos,low,strong,-102.88571096564245,211.8423432538864,-5671.874474639169,1575.8155677985285,-7172.400373910889,-0.11318022120401391
210,06,pos,low,strong,-17.921117214782697,-173.20302197845606,-2460.2417097103807,-468.87376936628823,-2366.063500784552,-0.012375585452540997
211,06,pos,low,strong,9.652314289470418,84.0120983011004,-19783.0637829289,1586.8351523165659,-3763.089339929239,-0.008811022997912013
212,06,pos,low,strong,161.87928530661006,367.68834357724404,19097.446472017622,-4988.240197829295,-1504.2170819629218,-0.04505869835901943
213,06,pos,low,strong,-12.7321425826274,-282.5767503149324,6763.017089593086,-521.3977337300628,860.402002628748,0.039333077289391845
214,06,pos,low,strong,-16.397911168893497,-258.6521370934758,7217.986176568437,-30.660626630648242,-2405.0833249345774,0.10916204353063007
